471	ORKİDE APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2000
472	SEDEF APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	FENERBAHÇE	2000
473	TOKSÖZ APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	CADDEBOSTAN	2000
474	DİLEK APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	BOSTANCI	2000
475	SEDEN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ARNAVUTKÖY	2000
476	ÇAĞLAYAN SİT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AKATLAR	2000
477	SEYFİOĞLU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CADDEBOSTAN	2000
478	HAYRAN APT.	ÇATI YALITIM İŞLEMİ	AKATLAR	2000
479	ERİM APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BEŞİKTAŞ	2000
480	KAVAK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2000
481	KURTULUŞ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ETİLER	2000
482	NİL APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MODA	2000
483	AYDIN APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2000
484	NUR APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KALAMIŞ	2000
485	KAYALAR APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	FENERYOLU	2000
486	KISMET APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BAKIRKÖY	2000
487	İZZET KAPTAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2000
488	YÜKSEL-KONAK APT.	SIHHİ VE ATIKSU TESİSATI İŞL.	ULUS	2000
489	SERAP APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BEŞİKTAŞ	2000
490	NECİPBEY BİNALARI A BL.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	BALTALİMANI        	2000
491	MUSTAFA ÜSTÜNDAĞ APT.	ÇATI ONARIM İŞLEMİ	FINDIKZADE 	2000
492	MARTI APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ŞAŞKINBAKKAL	2000
493	DİLBER SİT. DENİZ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ETİLER	2000
494	BAŞAK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	FENERYOLU	2000
495	GÜZELKONUTLAR SİT. A BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ULUS	2000
496	BAŞBAKANLIK TOP. KON.  B101 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	HALKALI	2000
497	BORAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	LEVENT	2000
498	İRFANBEY APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2000
499	TOPÇULAR İŞ HANI	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	TOPÇULAR	2000
500	AYDIN APT.	YENİ ÇATI YAPIM İŞLEMİ	BEBEK	2000
501	BARIŞ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KALAMIŞ	2000
502	GZT. MUH. SİT. B10 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ULUS	2000
503	GZT. MUH. SİT. B1 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ULUS	2000
504	ALPSAR APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	SUADİYE	2000
505	MEVSİM APT.	ÇATI YALITIM İŞLEMİ	ERENKÖY	2000
506	BEYAZKÖŞK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CADDEBOSTAN	2000
507	DOSTLAR APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	BOSTANCI	2000
508	GZT. MUH. SİT. B11 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ULUS	2000
509	AS APT. B BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	FENERYOLU	2000
510	ARAS APT.	ÇATI YALITIM İŞLEMİ	ULUS	2000
511	BADAR APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	BAKIRKÖY	2000
512	YEDİKULE TEKSTİL FABRİKA BİNASI	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	YEDİKULE	2000
513	ZEKİBEY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MECİDİYEKÖY	2000
514	HUZUR APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	FENERYOLU	2000
515	PAMİR BEZMEN BİNASI	ÇATI YALITIM İŞLEMİ	BEBEK	2000
516	TÜREL APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2000
517	BUKET APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ETİLER	2000
518	FUAT BEZMEN BİNASI	YENİ ÇATI YAPIM İŞLEMİ	YEŞİLKÖY	2000
519	ÖZTÜRK APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2000
520	ÖZLEM APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	AKATLAR	2000
521	BADE APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	LEVENT	2000
522	ÇİNİLİ APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	MAÇKA	2000
523	İLGEN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2000
524	MARMADOS 17. BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	TUZLA	2000
525	YAŞAM SİT. 8. BL.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ACIBADEM	2000
526	TUNÇLU APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	BAKIRKÖY	2000
527	AZER APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2000
528	YAYLA PALAS APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ESENTEPE	2000
529	SAY APT.	ÇATI YALITIM İŞLEMİ	AKATLAR	2000
530	SERVET APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SAHRAİCEDİD	2000
531	KOZ APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ÇİFTEHAVUZLAR	2000
532	ÇERÇİ APT.	DIŞ CEPHE ONARIM, BOYA VE TERAS YALITIM İŞLEMİ	ARNAVUTKÖY	2000
533	KORU APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	BEBEK	2000
534	YONCA APT.	ÇATI YALITIM İŞLEMİ	BOSTANCI	2000
535	TİRYAKİOĞLU BİNASI	ÇATI VE BODRUM YALITIM İŞLEMİ	OKMEYDANI	2000
536	YILMAZBEY APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	SUADİYE	2000
537	AYDIN SİLİER BİNASI	YENİ ÇATI YAPIM İŞLEMİ	RUMELİHİSARI	2000
538	ŞÖHRET APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	SUADİYE	2000
539	NARİN APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	NİŞANTAŞI	2000
540	S& F SES VE IŞIK SİST. BİNASI	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ORTAKÖY	2000
541	AYDIN APT.	BETONARME SU DEPOSU YAPIMI İŞLEMİ	GÖZTEPE	2000
542	NADİDE APT.	DIŞ CEPHE FİLELİ SIVA VE BOYA İŞLEMİ	MECİDİYEKÖY	2000
543	TÜRKSAN SİT. 6. BL.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ETİLER	2000
544	GIDAPLAST AŞ. FABRİKA BİNASI	ZEMİN KAPLAMA İŞLEMİ	ESENKENT	2001
545	HAYIRLI APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	SUADİYE	2001
546	SAMİME HANIM APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	FENERBAHÇE	2001
547	TAÇ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CİHANGİR	2001
548	KERİMOĞLU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2001
549	DERYA APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KALAMIŞ	2001
550	SERDAR APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	AKATLAR	2001
551	ARZU APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	TEŞVİKİYE	2001
552	SORAK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2001
553	KONAK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2001
554	VASIFBEY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CADDEBOSTAN	2001
555	HUZUR APT.	DIŞ CEPHE ONARIM, BOYA VE DRENAJ İŞLEMİ	SUADİYE	2001
556	DOSTLAR APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ÇİFTEHAVUZLAR	2001
557	ZİNO APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	TEŞVİKİYE	2001
558	CANİK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	HARBİYE	2001
559	PARK APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	GÖZTEPE	2001
560	MİMOZA APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2001
561	ÇAKIOĞLU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2001
562	MERİÇ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BOSTANCI	2001
563	BAĞDAT APT. A BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KIZILTOPRAK	2001
564	TARIM APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2001
565	ZİNCİRLİ 1-2 APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2001
566	EVREN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SELAMİÇEŞME	2001
567	DEFNE APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2001
568	POLAT APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2001
569	DR. BURHAN TANYILDIZ SOK. NO:93	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2001
570	ÖZDERİCİ SİT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AKATLAR	2001
571	KONUK APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	BOSTANCI	2001
572	VEZİROĞLU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2001
573	ŞULE APT.	DIŞ, İÇ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞL.	BAKIRKÖY	2001
574	AYAZ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2001
575	SÖZERİ APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	SUADİYE	2001
576	HERSEK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2001
577	TAYMAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2001
578	NAFİZBEY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2001
579	VAROL APT.	ÇATI YALITIM İŞLEMİ	GÖZTEPE	2001
580	VELİOĞLU APT.	ÇATI YALITIM İŞLEMİ	SUADİYE	2001
581	NO:79-81 APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ŞİŞLİ	2001
582	SEZAİBEY APT.	ÇATI YALITIM İŞLEMİ	KÜÇÜKYALI	2001
583	SİSMO FABRİKA BİNASI	DIŞ, İÇ CEPHE ONARIM, BOYA VE DRENAJ İŞLEMİ	İZMİT	2001
584	AKAL SİT. D BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AKATLAR	2001
585	KENT APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	HARBİYE	2001
586	YA BA MAKİNE A.Ş FABRİKA BİNASI	ÇATI YALITIM İŞLEMİ	DUDULLU	2001
587	AHENK APT.	DIŞ, İÇ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞL.	KALAMIŞ	2001
588	AKHAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BAKIRKÖY	2001
589	SEDİR APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ÇİFTEHAVUZLAR	2001
590	BELEDİYE SİT. D1 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ETİLER	2001
591	HUZUR APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	MODA	2001
592	DÜNYA SİT. C-D BL.	ÇATI YALITIM İŞLEMİ	AKATLAR	2001
593	SAYGILI APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ETİLER	2001
594	KENT APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	BEŞİKTAŞ	2001
595	SELAMLIK APT.	DIŞ CEPHE MANTOLAMA VE ÇATI YALITIM İŞLEMİ	CADDEBOSTAN	2001
596	AYDOĞDU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2001
597	MARMARA APT.	DIŞ CEPHE ONARIM, BOYA VE DRENAJ İŞLEMİ	FENERBAHÇE	2001
598	MURAT 1-2 APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ETİLER	2001
599	FULYALI SİT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GAYRETTEPE	2001
600	BAYRI APT.	BETONARME SU DEPOSU YAPIM İŞLEMİ	CADDEBOSTAN	2001
601	ORTAÇ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2001
602	SERAMİK SOK NO:5 APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ETİLER	2001
603	MANOLYA APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	AKATLAR	2001
604	ERGÖR APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ÇİFTEHAVUZLAR	2001
605	YILDIZ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2001
606	BİRLİK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BALTALİMANI	2001
607	MİZAN KOOP.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	BEYLİKDÜZÜ	2001
608	AKİL APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2001
609	ÖRENSOY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2001
610	ÜSTÜNGEL APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	KÜÇÜKYALI	2001
611	DERYA APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	İSTİNYE	2001
612	ARZU 2 APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	RUMELİHİSARI	2001
613	FAİK BEY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2001
614	SARICA APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	MODA	2001
615	MONA PALAS APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MODA	2001
616	İHTİYARLARA YARDIM DERNEĞİ BİNASI	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	OKMEYDANI	2001
617	DOSTLAR SİT. 1. BL.	YENİ ÇATI YAPIM İŞLEMİ	ULUS	2001
618	ESER PALAS APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2001
619	GENÇTÜRK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CADDEBOSTAN	2001
620	KONAK APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	MODA	2001
621	KAĞITHANE APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	TEŞVİKİYE	2002
622	TESAN AŞ.	DIŞ CEPHE MANTOLAMA İŞLEMİ	ÜSKÜDAR	2002
623	DALKILIÇ APT.	ÇATI YALITIM İŞLEMİ	GÖZTEPE	2002
624	KUMSAL APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	FENERBAHÇE	2002
625	SAMİME HANIM APT.	DRENAJ İŞLEMİ	F.BAHÇE	2002
626	MAYA SİT. J BL.	DIŞ CEPHE MANTOLAMA VE ÇATI YALITIMI İŞLEMİ	AKATLAR	2002
627	FİDANPALAS APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CİHANGİR	2002
628	CEVDET FERİT APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CİHANGİR	2002
629	YALI APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CİHANGİR	2002
630	ÖZDERİCİ SİT.	ÇATI YALITIMI VE DRENAJ İŞLEMİ	AKATLAR	2002
631	HANIMELİ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AKATLAR	2002
632	SUADİYE PALAS AP.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2002
633	KARDELEN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	S.ÇEŞME	2002
634	HİSAR APARTMANI	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	S.ÇEŞME	2002
635	ERDİNÇ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2002
636	AKAT APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2002
637	GALİPBEY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	FENERYOLU	2002
638	HUZUR APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ORTAKÖY	2002
639	DENİZ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AYASPAŞA	2002
640	ÖZLEM APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MODA	2002
641	TOPUR APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2002
642	GZT.SİT. B1 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MASLAK	2002
643	GAZ.SİT. B2 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MASLAK	2002
644	GAZ.SİT. C4 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MASLAK	2002
645	GZT.SİT. D6 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MASLAK	2002
646	7. GZT. SİT. A4 BL.	DIŞ CEPHE MANTOLAMA İŞLEMİ	MASLAK	2002
647	GÖZE APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ÇİFTEHAVUZLAR	2002
648	ÖKE APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	SAHRAİCEDİT	2002
649	VELİOĞLU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2002
650	AK APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	MODA	2002
651	ARI APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MODA	2002
652	ERMAN APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	BEŞİKTAŞ	2002
653	ÖBEK APT.	DIŞ CEPHE MANTOLAMA VE ÇATI YALITIM İŞLEMİ	BEŞİKTAŞ	2002
654	BOROĞLU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	DİKİLİTAŞ	2002
655	MARMARA APT.	ÇATI YALITIM İŞLEMİ	F.BAHÇE	2002
656	PETROLCULER APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2002
657	SEVİL APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BAKIRKÖY	2002
658	SERKONAK APT	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MECİDİYEKÖY	2002
659	YUNUSLUKÖŞK APT.	DIŞ CEPHE MANTOLAMA VE TERAS YALITIM İŞLEMİ	ÇENGELKÖY	2002
660	KONAK APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	ÜSKÜDAR	2002
661	ÖZATA APT.	YENİ ÇATI YAPIM İŞLEMİ	ÜSKÜDAR	2002
662	ESTON SİT. A BL	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	S.CEDİD	2002
663	ESTON SİT. B BL	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	S.CEDİD	2002
664	BAŞAK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2002
665	EDA APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2002
666	NİYAZOĞLU APT.	DIŞ CEPHE ONARIM, BOYA VE SU DEPOSU YAPIM İŞL.	KOZYATAĞI	2002
667	YILDIZ APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2002
668	ADA APT.	İÇ AYDINLIK ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	NİŞANTAŞI	2002
669	HAMDİ ÖZBEK BİNASI	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SELİMPAŞA	2002
670	KENT APT. A-B BL.	ÇATI YALITIM İŞLEMİ	ŞİŞLİ	2002
671	ÜNALP APT.	DIŞ, İÇ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞL.	ETİLER	2002
672	ÇETİNTAŞ APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ORTAKÖY	2002
673	1.KENT SİT.	ÇATI YALITIM İŞLEMİ	KÜÇÜKYALI	2002
674	VEZNEDARBAŞI APT.	DIŞ CEPHE ONARIM, BOYA VE SU DEPOSU YAPIM İŞL.	FENERBAHÇE	2002
675	POYRAZ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	FENERBAHÇE	2002
676	EMEK APT.	YENİ SU DEPOSU YAPIMI	FENERBAHÇE	2002
677	UĞUR APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ŞİŞLİ	2002
678	KISMET APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KALAMIŞ	2002
679	NEŞE APT.	GÜÇLENDİRME İŞLEMİ	YEŞİLYURT	2002
680	ERDOĞAN APT.	DIŞ CEPHE MANTOLAMA VE ÇATI YALITIM İŞLEMİ	ÜSKÜDAR	2002
681	CANSU APT.	YENİ ÇATI YAPIMI	MALTEPE	2002
682	BİRLİK APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	NİŞANTAŞI	2002
683	HİCRET APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	İÇERENKÖY	2002
684	MAYA D'OR VİLLA LUNA	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AKATLAR	2002
685	MAYA D'OR VİLLA TERRA	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AKATLAR	2002
686	MAYA D'OR VİLLA MARE	DIŞ CEPHE MANTOLAMA İŞLEMİ	AKATLAR	2002
687	ELVAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AKATLAR	2002
688	METİN APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	BAKIRKÖY	2002
689	AKAR APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2002
690	DERYA APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AYASPAŞA	2002
691	KORU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	G.TEPE	2002
692	ORMAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	G.TEPE	2002
693	LEVENT 1-2 APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	LEVENT	2002
694	EMEK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	LEVENT	2002
695	KARE PALAS APT.	DIŞ CEPHE ONARIM, BOYA VE TERAS YALITIM İŞLEMİ	LEVENT	2002
696	MİNE APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	TEŞVİKİYE	2002
697	İLKER APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2002
698	KORUR APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	KALAMIŞ	2002
699	BAHAR APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	KALAMIŞ	2002
700	DORA APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2002
701	BEYAZGÜL APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	ACIBADEM	2002
702	AYDIN SİT. C2 BL.	DIŞ, İÇ CEPHE ONARIM, BOYA VE DRENAJ İŞLEMİ	LEVENT	2002
703	SERA APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	LEVENT	2002
704	TURİZM SİT. 5. BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ULUS	2002
705	DİLEK APT.	YENİ ÇATI YAPIM İŞLEMİ	ULUS	2002
706	YÜKSEL KONAK APT.	DIŞ CEPHE FİLELİ SIVA İŞLEMİ	ULUS	2002
707	ERBOL APT.	YENİ ÇATI YAPIM İŞLEMİ	ERENKÖY	2002
708	KAPLAN 1 APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ERENKÖY	2002
709	GÜRSOY APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ORTAKÖY	2002
710	ULAŞIR APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	EMİRGAN	2002
711	ÖLMEZ HAN 	ÇATI YALITIM İŞLEMİ	OSMANBEY	2002
712	EMİRAY APT.	ÇATI YALITIM İŞLEMİ	OSMANBEY	2002
713	HEKİMLER SİT. 33. BL.	DIŞ CEPHE MANTOLAMA VE ÇATI YALITIM İŞLEMİ	KANLICA	2002
714	KAZIMBEY APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2002
715	NİZAMPALAS APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	KIZILTOPRAK	2002
716	ULUTAŞ APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	Ç.HAVUZLAR	2002
717	ÇAĞDAŞ APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	TEŞVİKİYE	2002
